,artist_name,year,track_name,track_id,track_popularity,artist_id,energy,instrumentalness,key,tempo,time_sig,valence,danceability,acousticness,popularity_level
138,Current Joys,2018,Become the Warm Jets,7Ko1ZXgGku1hjFH7LIfD33,68,0m5FakHKCQdA7UN0PIzMcL,0.227,0.00144,7,132.354,4,0.0844,0.44,0.772,Popular
139,Lil Wayne,2018,Uproar,3wScL5W8H40zzCKN0atfBk,68,55Aa2cqylxrFIXC767Z865,0.87,0.0,1,99.079,4,0.884,0.743,0.0595,Popular
140,Drake,2018,Can’t Take A Joke,1dUHF4RyMmMTveJ0Rby6Xm,69,3TVXtAsR1Inumwj472S9r4,0.598,0.0,10,173.897,4,0.446,0.761,0.126,Popular
141,Jubël,2018,Dancing In The Moonlight (feat. NEIMY),4GSDkZt7GcmzBWmsMcpaVO,75,4FcZfItjVIsfO9TynErl7X,0.615,0.0,11,119.843,4,0.193,0.659,0.27,Very Popular
142,NOTD,2018,So Close,7FjZU7XFs7P9jHI9Z0yRhK,69,5jAMCwdNHWr7JThxtMuEyy,0.872,7.08e-06,10,125.03,4,0.761,0.7,0.121,Popular
143,Clairo,2018,Hello?,7qwt4xUIqQWCu1DJf96g2k,68,3l0CmX0FuQjFxr8SK7Vqag,0.473,0.000459,10,98.732,4,0.0644,0.839,0.641,Popular
144,Ariana Grande,2018,breathin,4OafepJy2teCjYJbvFE60J,72,66CXWjxzNUsdJxJ2JdwvnR,0.656,1.37e-05,8,100.049,4,0.364,0.568,0.0211,Popular
145,Sia,2018,Snowman,7uoFMmxln0GPXQ0AcCBXRq,78,5WUlDfRSoLAfcVSX1WnrxN,0.512,0.0,1,104.957,3,0.326,0.716,0.483,Very Popular
146,Haley Heynderickx,2018,The Bug Collector,5nVE45ithgyVocZp5XLAk6,69,73MDShZzdL4vUGMkmXOG6X,0.419,0.329,10,99.622,4,0.529,0.538,0.777,Popular
147,Gregory Alan Isakov,2018,San Luis,7gDNQLV9cr8449LFrQbk5J,70,5sXaGoRLSpd7VeyZrLkKwt,0.434,0.257,7,82.459,4,0.254,0.567,0.86,Popular
148,Matt Maltese,2018,As the World Caves In,3NM41PVVUr0ceootKAtkAj,70,12j6dJrPXanCBwY599pZxf,0.449,0.00444,10,123.969,4,0.179,0.327,0.369,Popular
149,Eyedress,2018,Cocaine Sunday,5HzrX4aKVfb1NQCsaqf6R0,68,3XxNRirzbjfLdDli06zMaB,0.765,0.821,4,153.916,4,0.429,0.544,0.00818,Popular
150,benny blanco,2018,Roses (with Juice WRLD feat. Brendon Urie),1KVczjazCcCCgM3gXXUl47,68,5CiGnKThu5ctn9pBxv7DGa,0.601,0.0,8,147.018,4,0.525,0.612,0.168,Popular
151,Kacey Musgraves,2018,Slow Burn,6ET9kf9riLETWs9lePUEAI,67,70kkdajctXSbqSMJbQO424,0.43,0.000191,2,147.613,4,0.274,0.555,0.462,Popular
152,Tyga,2018,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,72,5LHRHt1k9lMyONurDHEdrp,0.559,0.0,0,97.994,4,0.342,0.884,0.0236,Popular
153,Charlie Puth,2018,How Long,6wmAHw1szh5RCKSRjiXhPe,74,6VuMaDnrHyPL1p4EHjYLi7,0.561,3.49e-06,1,109.974,4,0.811,0.845,0.211,Popular
154,Justin Timberlake,2018,Say Something (feat. Chris Stapleton),1LhMopPAallLeaeNutqbgS,71,31TPClRtHm23RisEBtV3X7,0.632,1.09e-05,10,97.04,4,0.372,0.707,0.103,Popular
155,Kodaline,2018,Brother,65gLJGey4u4KFFqoC5fzFJ,75,4BxCuXFJrSWGi1KHcVqaU4,0.625,0.0,10,120.103,4,0.21,0.519,0.349,Very Popular
156,Bazzi,2018,Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,73,4GvEc3ANtPPjt1ZJllr5Zl,0.717,0.0,2,100.027,4,0.249,0.638,0.346,Popular
157,Clairo,2018,How - demo,2lO8mP1QvI7RizGcBYQ7Mx,68,3l0CmX0FuQjFxr8SK7Vqag,0.428,0.00294,8,77.057,4,0.514,0.649,0.766,Popular
158,Her's,2018,Harvey,1zFbBrZmJr1Z49HYe84dBg,68,77mJc3M7ZT5oOVM7gNdXim,0.855,0.815,9,141.941,4,0.717,0.588,0.0735,Popular
159,Joji,2018,TEST DRIVE,1DMEzmAoQIikcL52psptQL,69,3MZsBdqDrRTJihTHQrO6Dq,0.648,0.00316,3,75.004,4,0.466,0.646,0.71,Popular
160,Post Malone,2018,Rich & Sad,2VdT56BGpdqNHUgOe1j5vc,68,246dkjvS1zLTtiykXe5h60,0.571,0.0,2,151.974,4,0.285,0.599,0.198,Popular
161,Lucy Dacus,2018,Night Shift,1yYlpGuBiRRf33e1gY61bN,66,07D1Bjaof0NFlU32KXiqUP,0.311,1.52e-05,9,86.15,4,0.162,0.48,0.313,Popular
162,Cardi B,2018,Bartier Cardi (feat. 21 Savage),0dIoGTQXDh1wVnhIiSyYEa,66,4kYSro6naA4h99UJvo89HB,0.524,0.000678,1,138.015,4,0.109,0.908,0.00111,Popular
163,Post Malone,2018,Ball For Me (feat. Nicki Minaj),6IaieqiCVvsNvEt6Y7yOFa,68,246dkjvS1zLTtiykXe5h60,0.55,0.0,9,134.206,4,0.543,0.797,0.513,Popular
164,Lil Dicky,2018,Freaky Friday (feat. Chris Brown),10Igtw8bSDyyFs7KIsKngZ,71,1tqhsYv8yBBdwANFNzHtcr,0.599,0.0,8,133.123,4,0.755,0.755,0.147,Popular
165,Maroon 5,2018,Girls Like You,6OEHjJJvdkk1Ln0p0AZdyz,64,04gDigrS5kc9YWfZHwBETP,0.462,1.01e-06,0,59.635,4,0.377,0.611,0.558,Somewhat Popular
166,Maroon 5,2018,Don't Wanna Know (feat. Kendrick Lamar),1nueTG77MzNkJTKQ0ZdGzT,64,04gDigrS5kc9YWfZHwBETP,0.61,0.0,7,100.047,4,0.418,0.783,0.343,Somewhat Popular
167,Camila Cabello,2018,Never Be the Same,4eWQlBRaTjPPUlzacqEeoQ,73,4nDoRrQiYLoBzwC5BhVJzF,0.713,0.000637,0,129.923,4,0.243,0.637,0.181,Popular
168,Red Velvet,2018,Bad Boy,5GKwq4sO5ZHKuWaDmdwMQc,74,1z4g3DjTBBZKhvAroFlhOM,0.736,0.0,2,149.985,4,0.814,0.714,0.191,Popular
169,Shawn Mendes,2018,Lost In Japan,79esEXlqqmq0GPz0xQSZTV,72,7n2wHs1TKAczGzO7Dd2rGr,0.738,0.0,10,105.027,4,0.425,0.713,0.255,Popular
170,flora cash,2018,You're Somebody Else,0pdKRp2sUthTPe7RLWpPqQ,73,6GpcBKNmZDIrRzYkPJu7Wd,0.452,0.0038,1,102.963,4,0.235,0.713,0.841,Popular
171,Doja Cat,2018,Go To Town,6iOvnACn4ChlAw4lWUU4dd,65,5cj0lLjcoR7YOSnhnX0Po5,0.71,1.07e-06,0,169.944,4,0.7,0.71,0.0716,Popular
172,The Marías,2018,Over the Moon,02wNtFxlr9dLmZXKT5TIF5,67,2sSGPbdZJkaSE2AbcGOACx,0.232,0.404,0,73.518,4,0.387,0.684,0.86,Popular
173,JENNIE,2018,SOLO,2wVDWtLKXunswWecARNILj,73,250b0Wlc5Vk0CoUsaCY84M,0.642,0.0,3,95.045,4,0.388,0.751,0.0861,Popular
174,Clean Bandit,2018,Symphony (feat. Zara Larsson),72gv4zhNvRVdQA0eOenCal,77,6MDME20pz9RveH9rEXvrOM,0.605,1.41e-05,0,122.956,4,0.454,0.715,0.239,Very Popular
175,Tate McRae,2018,Teenage Mind,1vdjJ55uw3WOuu7ZSyABFP,70,45dkTj5sMRSjrmBSBeiHym,0.335,1.85e-06,4,119.369,4,0.115,0.671,0.756,Popular
176,Cavetown,2018,Lemon Boy,3Yvk0ZLxMlt6ioasvdN6vB,67,2hR4h1Cao2ueuI7Cx9c7V8,0.478,1.4e-06,4,139.926,4,0.323,0.509,0.185,Popular
177,YG,2018,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",0ZNrc4kNeQYD9koZ3KvCsy,66,0A0FS04o6zMoto8OKPsDwY,0.346,0.0,1,203.911,4,0.112,0.745,0.00552,Popular
178,Nicki Minaj,2018,Barbie Tingz,2qsQ8eVDPmobZpvDxQCVQu,66,0hCNtLu0JehylgoiP8L4Gh,0.679,0.0,6,102.449,4,0.453,0.917,0.0867,Popular
179,Sabrina Carpenter,2018,Sue Me,3WVhkjB7Y4xFruqoCAajBb,68,74KM79TiuVKeVCqs8QtB0B,0.809,5.04e-05,6,157.184,4,0.609,0.46,0.0422,Popular
180,Cardi B,2018,Ring (feat. Kehlani),5DfWF0jqMgZDCiu9zJENTA,66,4kYSro6naA4h99UJvo89HB,0.543,0.0,1,106.029,4,0.485,0.767,0.049,Popular
181,Diplo,2018,Wish,7lxOjQyVsHQ8toQeT7IgCc,64,5fMUXHkw8R8eOP2RNVYEZX,0.903,0.0,9,93.943,4,0.603,0.57,0.0748,Somewhat Popular
182,Bazzi,2018,3:15,6pmZMP2ET1OJi5rKfLO8jD,66,4GvEc3ANtPPjt1ZJllr5Zl,0.654,0.0,1,141.975,4,0.539,0.651,0.385,Popular
183,EXO,2018,Love Shot,0yB4jrSwN0bFtFRDR5vyMj,76,3cjEqqelV9zb4BYE3qDQ4O,0.678,0.0,5,145.883,4,0.335,0.689,0.0702,Very Popular
184,BTS,2018,Serendipity - Full Length Edition,1dS4l6xmdgEhCZTAhdOm4N,73,3Nrfpe0tUJi4K4DXYWgMUX,0.578,0.0,8,128.921,4,0.227,0.422,0.443,Popular
185,Kacey Musgraves,2018,Golden Hour,0pMfPzdRiPAoSM9yWF4OcT,65,70kkdajctXSbqSMJbQO424,0.555,0.0,6,88.969,4,0.413,0.611,0.0952,Popular
186,Alan Walker,2018,Faded,698ItKASDavgwZ3WjaWjtz,80,7vk5e3vY1uw9plTHJAMwjN,0.627,7.97e-06,6,179.642,4,0.159,0.468,0.0281,Very Popular
187,James Bay,2018,Us,16XiTUC2rQvb5lmtOm3FYY,73,4EzkuveR9pLvDVFNx6foYD,0.473,1.5e-06,0,69.973,4,0.341,0.559,0.177,Popular
188,Drake,2018,Don’t Matter To Me (with Michael Jackson),6G8kHiVZ1jW7vHMPVRNZU0,69,3TVXtAsR1Inumwj472S9r4,0.318,0.0128,10,102.998,4,0.138,0.822,0.493,Popular
189,boygenius,2018,Me & My Dog,74uoN2UfgdUAzwVeFaRUE2,66,1hLiboQ98IQWhpKeP9vRFw,0.509,0.00878,0,94.017,4,0.2,0.487,0.58,Popular
190,Phoebe Bridgers,2018,Scott Street,21uFPefbgeR3QLVJWATlrr,75,1r1uxoy19fzMxunt3ONAkG,0.417,0.0928,10,134.944,4,0.483,0.508,0.77,Very Popular
191,KYLE,2018,iSpy (feat. Lil Yachty),6xbraxG0bSBOuAr5IUXmtM,65,4qBgvVog0wzW75IQ48mU7v,0.654,0.0,0,149.949,4,0.675,0.723,0.384,Popular
192,Current Joys,2018,Fear,4rHfpAN2CK3H6eRWd7j7E0,68,0m5FakHKCQdA7UN0PIzMcL,0.447,0.429,2,93.955,4,0.506,0.716,0.701,Popular
193,Maroon 5,2018,Cold (feat. Future),7gwLQ4tZ5UdZ7qNcDyJ8wr,64,04gDigrS5kc9YWfZHwBETP,0.717,0.0,9,99.836,4,0.412,0.693,0.14,Somewhat Popular
194,SiR,2018,D'Evils,0wY9rA9fJkuESyYm9uzVK5,67,3QTDHixorJelOLxoxcjqGx,0.586,0.000286,1,132.169,4,0.656,0.784,0.00558,Popular
195,James Arthur,2018,Rewrite The Stars (with James Arthur & Anne-Marie),6mQLN3zRtAp6ovjusyYKrV,77,4IWBUUAFIplrNtaOHcJPRM,0.743,0.0,10,125.944,4,0.571,0.67,0.237,Very Popular
196,Conan Gray,2018,Crush Culture,2sHwSBNDZN2yjCtgwStYt1,67,4Uc8Dsxct0oMqx0P6i60ea,0.765,0.0,0,180.065,4,0.455,0.522,0.146,Popular
197,girl in red,2018,4am,75enpZYDT6k0PNKu6SJ4W5,69,3uwAm6vQy7kWPS2bciKWx9,0.392,0.335,9,168.902,4,0.295,0.418,0.663,Popular
198,Selena Gomez,2018,Back To You,514rhnksEwHUh6LxXsQ4Y9,73,0C8ZW7ezQVs4URX5aX7Kqx,0.683,1.26e-06,6,102.036,4,0.494,0.6,0.0984,Popular
199,Cigarettes After Sex,2018,Crush,2y7JqO7Jc7ErdOmxpvifRF,65,1QAJqy2dA3ihHBFIHRphZj,0.505,0.779,5,97.796,4,0.287,0.401,0.0869,Popular
200,Vance Joy,2018,I'm with You,6Qwuw0eOeszVlewLpu24gR,67,10exVja0key0uqUkk6LJRT,0.396,1.58e-06,7,110.003,3,0.115,0.657,0.805,Popular
201,Bas,2018,Tribe (with J. Cole),0YAQnYt2oB8OdoaeqnHyTI,68,70gP6Ry4Uo0Yx6uzPIdaiJ,0.594,0.0,7,178.929,4,0.237,0.755,0.241,Popular
202,Good Morning,2018,$10,3koAwrM1RO0TGMeQJ3qt9J,67,2kMzxA8edU05hvMFU493zJ,0.596,0.203,4,120.969,4,0.896,0.624,0.475,Popular
203,Logic,2018,44 More,3e7Y6sfFlIdBMJhX7wpqVO,67,4xRYI6VqpkE3UwrDrAZL8L,0.584,0.0,10,139.965,4,0.219,0.824,0.0718,Popular
204,Cuco,2018,Dontmakemefallinlove,4Ooq4tmYpe3nZP1BnCtsWM,65,2Tglaf8nvDzwSQnpSrjLHP,0.904,0.425,8,103.798,4,0.839,0.387,0.37,Popular
205,Molina,2018,Hey Kids,5poS8LyxohSACjuIZ61EyS,68,0pxhu7zSqPjBTUWMl6piHF,0.533,0.00539,4,87.017,4,0.466,0.581,0.0217,Popular
206,Calvin Harris,2018,Promises (with Sam Smith),5N5k9nd479b1xpDZ4usjrg,76,7CajNmpbOovFoOoasH2HaY,0.768,4.91e-06,11,123.07,4,0.486,0.781,0.0119,Very Popular
207,Ariana Grande,2018,goodnight n go,14kYOiFVPb7E7NfFbqhdln,70,66CXWjxzNUsdJxJ2JdwvnR,0.454,0.0,1,110.963,4,0.24,0.708,0.0217,Popular
208,Imagine Dragons,2018,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",2bzitsPcImYC6DZWvvLCQi,70,53XhwfbYqKCa1cC15pYq2q,0.662,0.00142,6,90.011,4,0.244,0.634,0.000479,Popular
209,Ozuna,2018,Vaina Loca,48zFZh27QU5qsrBjn4C2FA,76,1i8SpTcr7yvPOmcqrbnVXY,0.805,0.0,6,93.982,4,0.555,0.754,0.315,Very Popular
210,Pedro Capó,2018,Calma - Remix,5iwz1NiezX7WWjnCgY5TH4,74,4QVBYiagIaa6ZGSPMbybpy,0.773,0.0,11,126.899,4,0.761,0.826,0.323,Popular
211,Maroon 5,2018,Wait,6AvfZXpbb6r35DfF7gHPRq,61,04gDigrS5kc9YWfZHwBETP,0.603,0.0,8,126.088,4,0.452,0.655,0.0959,Somewhat Popular
212,K/DA,2018,POP/STARS,5sbooPcNgIE22DwO0VNGUJ,72,4gOc8TsQed9eqnqJct2c5v,0.769,0.0,7,170.036,4,0.385,0.566,0.0183,Popular
213,BTS,2018,IDOL,1e8J3XClxZbFmvIHLI8CE4,75,3Nrfpe0tUJi4K4DXYWgMUX,0.855,0.0,9,126.035,4,0.42,0.733,0.00481,Very Popular
214,Lady Gaga,2018,Shallow - Radio Edit,6QfS2wq5sSC1xAJCQsTSlj,73,1HY2Jd0NmPuamShAr6KMms,0.33,0.0,7,95.801,4,0.277,0.575,0.416,Popular
215,Tiësto,2018,Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,72,2o5jDhtHVPhrJdv3cEQ99Z,0.834,0.0,3,128.005,4,0.687,0.747,0.374,Popular
216,Mitski,2018,Why Didn't You Stop Me?,2nifujUVU1XyhTSHI2kQ8g,68,2uYWxilOVlUdk4oV9DvwqK,0.859,0.111,0,120.038,4,0.558,0.609,0.000358,Popular
217,Arizona Zervas,2018,FML,6lruHh1jF7ezgbLv72xYmf,68,0vRvGUQVUjytro0xpb26bs,0.575,0.0,5,100.087,4,0.616,0.822,0.113,Popular
218,Alec Benjamin,2018,Outrunning Karma,2W0AJEbIC2vdZTV2nVSAsg,67,5IH6FPUwQTxPSXurCrcIov,0.649,2.82e-06,11,112.482,3,0.474,0.416,0.655,Popular
219,Jacquees,2018,You,01jIO8SJFnpSiNLH1JaBZ5,68,4tMm1dU6Gn04VAZ9ClHcIZ,0.453,0.0,8,115.002,4,0.335,0.735,0.413,Popular
220,Kygo,2018,Born To Be Yours,0WVAQaxrT0wsGEG4BCVSn2,60,23fqKkggKUBHNkbKtXEls4,0.688,0.0,3,114.011,4,0.451,0.688,0.3,Somewhat Popular
221,Wiz Khalifa,2018,Hopeless Romantic (feat. Swae Lee),7IBSffWIu7P2MC7kMwy2FM,67,137W8MRPWKqSmrBGDBFSop,0.477,0.0,9,127.023,4,0.552,0.877,0.307,Popular
222,Sasha Alex Sloan,2018,Older,3kywzyEr7V106Un5cDyh12,63,4xnihxcoXWK3UqryOSnbw5,0.298,0.0,11,63.762,4,0.166,0.628,0.732,Somewhat Popular
223,Maluma,2018,Felices los 4,1RouRzlg8OKFeqc6LvdxmB,74,1r4hJ1h58CWwUQe3MxPuau,0.756,0.0,5,94.027,4,0.716,0.766,0.213,Popular
224,Drake,2018,That’s How You Feel,41a7dZcq30Ss5kPMayWRV0,66,3TVXtAsR1Inumwj472S9r4,0.473,0.0103,10,85.454,4,0.38,0.85,0.117,Popular
225,Vansire,2018,Précis,3s9YtjSkxeeriM92mASyoO,68,6ft7JnxMyZhp7N52qzHymY,0.348,0.757,10,80.998,4,0.301,0.532,0.96,Popular
226,girl in red,2018,summer depression,3SEZEyvEALlomED5xFeqOs,68,3uwAm6vQy7kWPS2bciKWx9,0.308,0.476,9,129.943,4,0.677,0.693,0.645,Popular
227,Drake,2018,Emotionless,5Psnhdkyanjpgc2P8A5TSM,66,3TVXtAsR1Inumwj472S9r4,0.677,0.0,1,172.521,4,0.0853,0.414,0.0248,Popular
228,Bea Miller,2018,S.L.U.T.,6h3lMAmmpQDFqoHk9F99IR,66,1o2NpYGqHiCq7FoiYdyd1x,0.773,0.0,5,94.997,4,0.724,0.722,0.0598,Popular
229,NF,2018,NO NAME,7hdw5gAGMyyn9z0XgfTv1j,66,6fOMl44jA4Sp5b9PpYCkzz,0.795,0.0,0,130.77,4,0.292,0.718,0.223,Popular
230,Joji,2018,ATTENTION,5aqu5xhPqoOWqF71PkfgM8,67,3MZsBdqDrRTJihTHQrO6Dq,0.312,0.0224,7,119.899,4,0.425,0.787,0.895,Popular
231,Logic,2018,Everyday,4EAV2cKiqKP5UPZmY6dejk,68,4xRYI6VqpkE3UwrDrAZL8L,0.741,0.0,1,149.908,4,0.422,0.667,0.0425,Popular
232,Ruel,2018,Dazed & Confused,2pyjbGTpJCPjMYwCbdymiF,66,5xkAtLTf309LAGZTbvULBn,0.5,0.0,2,127.906,3,0.418,0.688,0.102,Popular
233,Post Malone,2018,Over Now,09IOPhEh1OMe0HD9b36FJk,67,246dkjvS1zLTtiykXe5h60,0.777,0.0,4,164.027,4,0.181,0.569,0.139,Popular
234,River Whyless,2018,Motel 6,6hUTzxvNiJ1c0lYqgoOTBW,67,7gRGh8w4G9zaFJSaIYp8HH,0.444,0.00101,4,168.127,3,0.13,0.493,0.299,Popular
235,Billie Eilish,2018,come out and play,7wC5eZcFS1Q1BsQ35DU6H4,69,6qqNVTkY8uBg9cP3Jd7DAH,0.321,0.0307,0,145.045,4,0.177,0.64,0.693,Popular
236,Why Don't We,2018,8 Letters,4zRZAmBQP8vhNPf9i9opXt,76,2jnIB6XdLvnJUeNTy5A0J2,0.478,0.0,1,88.979,4,0.255,0.607,0.649,Very Popular
237,Post Malone,2018,Paranoid,3fpVWegR6YOS1Yk5HSMYIq,67,246dkjvS1zLTtiykXe5h60,0.536,2.31e-05,0,159.914,4,0.253,0.625,0.038,Popular
238,Cavetown,2018,Fool,7asyVbwQE7IbA3x2be7bdI,65,2hR4h1Cao2ueuI7Cx9c7V8,0.464,0.073,1,79.55,4,0.129,0.675,0.0635,Popular
239,Dominic Fike,2018,She Wants My Money,0IajnzlicUA89rZSkqfLPS,66,6USv9qhCn6zfxlBQIYJ9qs,0.478,0.000516,9,128.789,4,0.42,0.704,0.771,Popular
240,Peach Pit,2018,Tommy's Party,5OuJTtNve7FxUX82eEBupN,65,6fC2AcsQtd9h4BWELbbire,0.438,0.0469,7,133.949,4,0.211,0.565,0.122,Popular
241,Bazzi,2018,Why,7lozLnUfzcgEpMMVQI7yhA,71,4GvEc3ANtPPjt1ZJllr5Zl,0.67,0.0,8,113.01,4,0.54,0.676,0.353,Popular
242,BTS,2018,MIC Drop (Steve Aoki Remix) - Full Length Edition,01380RE6UfsPSdiUIwrCoH,72,3Nrfpe0tUJi4K4DXYWgMUX,0.85,1.01e-06,11,170.01,4,0.542,0.606,0.0114,Popular
243,Joji,2018,Demons,77UXyXy6qie0sOtLdEIH4A,67,3MZsBdqDrRTJihTHQrO6Dq,0.378,0.0919,2,168.232,3,0.037,0.458,0.416,Popular
244,Joji,2018,R.I.P. (feat. Trippie Redd),4wJ8dJKBAxdDe5cUx8K779,64,3MZsBdqDrRTJihTHQrO6Dq,0.515,0.257,11,99.284,4,0.383,0.716,0.618,Somewhat Popular
245,iKON,2018,LOVE SCENARIO,3d3ELsqKlQ7WA0a10Isu3l,72,5qRSs6mvI17zrkJpOHkCoM,0.707,0.0,7,118.009,4,0.746,0.806,0.331,Popular
246,Bazzi,2018,Beautiful,5TVirkSwFEXF1nLJEebe2I,67,4GvEc3ANtPPjt1ZJllr5Zl,0.677,0.0,2,100.014,4,0.178,0.666,0.214,Popular
247,Wallows,2018,These Days,4gZDCOFuLCxCRWNhSEcOtJ,66,0NIPkIjTV8mB795yEIiPYL,0.668,0.0302,0,93.003,4,0.867,0.655,0.0398,Popular
248,Post Malone,2018,Spoil My Night (feat. Swae Lee),5VuxWXbt7XENQCtE9TzpTv,66,246dkjvS1zLTtiykXe5h60,0.717,2.4e-05,1,160.981,4,0.225,0.672,0.341,Popular
249,Princess Chelsea,2018,I Love My Boyfriend,6Sb49DdwbBrVEEtG8OGpGT,66,6SrA4711bML5NvPO13Tr6t,0.514,0.00104,7,75.742,4,0.241,0.612,0.349,Popular
250,Joyner Lucas,2018,I Love,30z4LVkScpeNhwHFIB8Ewa,65,6C1ohJrd5VydigQtaGy5Wa,0.565,6.51e-05,11,150.014,4,0.561,0.671,0.274,Popular
251,Blood Orange,2018,Charcoal Baby,3bBmpVl9rQKJsFFGLFilIS,66,6LEeAFiJF8OuPx747e1wxR,0.46,0.000369,7,183.241,4,0.514,0.622,0.14,Popular
252,Alan Walker,2018,Darkside,6SRWhUJcD2YKahCwHavz3X,74,7vk5e3vY1uw9plTHJAMwjN,0.606,0.0,4,169.988,4,0.123,0.43,0.131,Popular
253,The Neighbourhood,2018,Compass,0YNtAadZvKBBEFARtfoCV8,71,77SW9BnxLY8rJ0RciFqkHh,0.82,0.318,5,109.998,4,0.667,0.7,0.238,Popular
254,Charlie Puth,2018,Done for Me (feat. Kehlani),1lsBTdE6MGsKeZCD6llNu7,68,6VuMaDnrHyPL1p4EHjYLi7,0.632,0.0,6,112.009,4,0.697,0.856,0.193,Popular
255,Kacey Musgraves,2018,High Horse,2U2Z1IXnmJIvlknWizFykZ,63,70kkdajctXSbqSMJbQO424,0.674,3.55e-06,11,120.057,4,0.773,0.725,0.0325,Somewhat Popular
256,Fleet Foxes,2018,Mykonos,2s7pyee9w04uQy3cNKzey9,65,4EVpmkEwrLYEg6jIsiPMIb,0.452,0.000834,11,82.985,4,0.342,0.3,0.395,Popular
257,SHAED,2018,Trampoline,0lsRatBUs9HNIZAmoGABzk,65,3KwmxIhSe9UTSEF37kwngR,0.412,0.00016,7,126.754,4,0.537,0.689,0.488,Popular
258,BTS,2018,Love Maze,4ROdFnoZNn2RTmwct0cVpx,70,3Nrfpe0tUJi4K4DXYWgMUX,0.876,0.0,9,149.93,4,0.759,0.637,0.0483,Popular
259,boygenius,2018,Souvenir,21JL0gpeAYgbSUmzhgSPJz,65,1hLiboQ98IQWhpKeP9vRFw,0.299,0.474,6,109.008,4,0.181,0.605,0.751,Popular
260,NOTD,2018,I Wanna Know (feat. Bea Miller),18W92Zm1KjLCbUIszOhpkD,66,5jAMCwdNHWr7JThxtMuEyy,0.725,0.0,6,119.927,4,0.605,0.661,0.0253,Popular
261,Ryan Caraveo,2018,Ghost,7CHMY5TN1e8oqDnRwwJR61,63,1PDE2MIJ4M6uvFJDrslazf,0.637,0.0042,1,139.983,4,0.33,0.75,0.303,Somewhat Popular
262,Nicki Minaj,2018,Barbie Dreams,6Poyf51k7W3NKnsGwAI90B,63,0hCNtLu0JehylgoiP8L4Gh,0.787,0.0,8,87.983,4,0.7,0.85,0.313,Somewhat Popular
263,Lil Wayne,2018,Let It All Work Out,3BUWNzPWz2mDbptZmGEXpB,63,55Aa2cqylxrFIXC767Z865,0.562,0.0,11,135.872,4,0.438,0.551,0.0218,Somewhat Popular
264,LANY,2018,Malibu Nights,0Eqg0CQ7bK3RQIMPw1A7pl,74,49tQo2QULno7gxHutgccqF,0.422,1.99e-06,11,74.002,4,0.191,0.559,0.701,Popular
265,Her's,2018,She Needs Him,1NjzNt18LlNTuJYErYGvbQ,64,77mJc3M7ZT5oOVM7gNdXim,0.58,0.491,1,157.026,4,0.585,0.504,0.0101,Somewhat Popular
266,BTS,2018,Airplane pt.2,4lAE47gj539h8R1yxPhhGG,71,3Nrfpe0tUJi4K4DXYWgMUX,0.817,0.000103,0,139.979,4,0.866,0.77,0.0265,Popular
267,Lewis Capaldi,2018,Someone You Loved,2TIlqbIneP0ZY1O0EzYLlc,73,4GNC7GD6oZMSxPGyXy4MNB,0.405,0.0,1,109.891,4,0.446,0.501,0.751,Popular
268,Gregory Alan Isakov,2018,"Dark, Dark, Dark",17Tsr2TVbU8qqfZdz68LVO,64,5sXaGoRLSpd7VeyZrLkKwt,0.618,4.22e-06,2,130.234,4,0.456,0.485,0.829,Somewhat Popular
269,The Marías,2018,Loverboy,3XCpEFU4uXsBq5WmVQQKC9,65,2sSGPbdZJkaSE2AbcGOACx,0.152,0.422,7,130.47,4,0.0742,0.652,0.808,Popular
270,Lauv,2018,Paris in the Rain,2MOoIbJWIYikwIXjBDe26i,72,5JZ7CnR6gTvEMKX4g70Amv,0.408,7.88e-06,3,79.705,4,0.525,0.406,0.771,Popular
271,Drake,2018,Sandra’s Rose,6cblRiEGDRNZgowcm951R3,64,3TVXtAsR1Inumwj472S9r4,0.849,0.0,1,152.086,4,0.519,0.486,0.0481,Somewhat Popular
272,Cautious Clay,2018,Cold War,6DwiGVCgXGREeCyJZtX7S1,63,6iWuBN32BqCJAeXW6o3nil,0.47,0.249,1,77.083,4,0.462,0.654,0.274,Somewhat Popular
273,Piso 21,2018,Te Vi,059bcIhyc2SBwm6sw2AZzd,77,4bw2Am3p9ji3mYsXNXtQcd,0.777,3.46e-05,1,102.02,4,0.706,0.877,0.0446,Very Popular
274,Mitski,2018,Pink in the Night,51vArgRF64yIWk3JIcRITo,65,2uYWxilOVlUdk4oV9DvwqK,0.413,0.0,2,103.071,4,0.113,0.208,0.162,Popular
275,Twenty One Pilots,2018,My Blood,5HeKOKc4phmLn8e4I7EkzD,70,3YQKmKGau1PzlVlkL1iodx,0.723,0.022,1,108.999,4,0.674,0.749,0.0563,Popular
276,The Neighbourhood,2018,Nervous,113xf7t4qNM7038YJvauik,69,77SW9BnxLY8rJ0RciFqkHh,0.614,0.165,0,119.837,4,0.318,0.589,0.0213,Popular
